Range,REF,PropertyName,PropertyDescription,PropertyDescriptionShort,PropertyFilter,PropertyFilterShort,Source,SectorCount,PublicCount,Type,Subtype,Year,YearDesc,File,Field,DataType,DataTypeAlt,RecordFilterBy,Filter,FilterValue,Filter2,Filter2Value,Filter3,Filter3Value,Filter4,Filter4Value,Filter5,Filter5Value,Filter6,Filter6Value,Filter7,Filter7Value,Filter8,Filter8Value,Filter9,Filter9Value,ShouldBeNormalised,NormalisedLookup,CompoundFields,ReturnMultipleRecords,IgnoreMapping
LA,24_KS2P_RWMHIG_WRIT_EAL_LA,RwmHigher_Writing_EAL_Cohort_LA_Previous_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,Writing,time_period,202425,,,,,
LA,24_KS2P_RWMHIG_MATH_EAL_LA,RwmHigher_Maths_EAL_Cohort_LA_Previous_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_READSCA_TOT_LA,ReadingScaledScore_Tot_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,Total,Tot,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_BOY_LA,ReadingScaledScore_Boy_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,Boys,Boy,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Boys,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_GRL_LA,ReadingScaledScore_Grl_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,Girls,Grl,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Girls,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_DIS_LA,ReadingScaledScore_Dis_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,Disadvantaged,Dis,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_NDI_LA,ReadingScaledScore_NDi_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,Not disadvantaged,NDi,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Not known to be disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_EFL_LA,ReadingScaledScore_EFL_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,English first language,EFL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be English,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_READSCA_EAL_LA,ReadingScaledScore_EAL_Cohort_LA_Previous_Num,Reading scaled score,ReadingScaledScore,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,Reading,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_TOT_LA,MathsScaledScore_Tot_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,Total,Tot,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_BOY_LA,MathsScaledScore_Boy_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,Boys,Boy,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Boys,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_GRL_LA,MathsScaledScore_Grl_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,Girls,Grl,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Girls,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_DIS_LA,MathsScaledScore_Dis_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,Disadvantaged,Dis,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_NDI_LA,MathsScaledScore_NDi_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,Not disadvantaged,NDi,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Not known to be disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_EFL_LA,MathsScaledScore_EFL_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,English first language,EFL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be English,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_MATHSCA_EAL_LA,MathsScaledScore_EAL_Cohort_LA_Previous_Num,Maths scaled score,MathsScaledScore,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,average_scaled_score,double,number,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,Maths,time_period,202425,,,,,
LA,24_KS2P_GPSEXP_TOT_LA,GpsExpected_Tot_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,Total,Tot,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_BOY_LA,GpsExpected_Boy_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,Boys,Boy,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Boys,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_GRL_LA,GpsExpected_Grl_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,Girls,Grl,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Girls,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_DIS_LA,GpsExpected_Dis_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,Disadvantaged,Dis,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_NDI_LA,GpsExpected_NDi_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,Not disadvantaged,NDi,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Not known to be disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_EFL_LA,GpsExpected_EFL_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,English first language,EFL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be English,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSEXP_EAL_LA,GpsExpected_EAL_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling expected standard",GpsExpected,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_TOT_LA,GpsHigher_Tot_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,Total,Tot,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_BOY_LA,GpsHigher_Boy_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,Boys,Boy,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Boys,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_GRL_LA,GpsHigher_Grl_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,Girls,Grl,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Girls,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_DIS_LA,GpsHigher_Dis_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,Disadvantaged,Dis,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_NDI_LA,GpsHigher_NDi_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,Not disadvantaged,NDi,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Not known to be disadvantaged,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_EFL_LA,GpsHigher_EFL_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,English first language,EFL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be English,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_GPSHIG_EAL_LA,GpsHigher_EAL_Cohort_LA_Previous_Num,"Grammar, punctuation and spelling higher standard",GpsHigher,English as an additional language,EAL,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,higher_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Known or believed to be other than English,sen_provision,Total,subject,"Grammar, punctuation and spelling",time_period,202425,,,,,
LA,24_KS2P_SCIEXP_TOT_LA,ScienceExpected_Tot_Cohort_LA_Previous_Num,Science expected standard,ScienceExpected,Total,Tot,EES,,,KS2_Performance,Performance,2024-2025,Previous,ks2_regional_local_authority_and_pupil_characteristics_2019_to_2025_revised,expected_standard_pupil_percent,double,percentage,old_la_code,geographic_level,Local authority,sex,Total,disadvantage_status,Total,fsm_status,Total,ethnicity_minor,Total,first_language,Total,sen_provision,Total,subject,Science,time_period,202425,,,,,
